Koordinatensystem : Lambert konform konisch
Rechtswert        : 4112500 Meter
Hochwert          : 2385500 Meter
Hoehenlage        : 526 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4112500 2385500  1  4  6   2.2  949 128  1.7 0  4.3  91    0    0 200 -312  4
4112500 2385500  1  4  7   1.9  949 119  1.7 1  4.2  90    0    0 200 -313  4
4112500 2385500  1  4  8   1.8  948 119  2.5 4  4.2  90    0    0 218 -313  4
4112500 2385500  1  4  9   1.9  947 129  2.5 5  4.1  89    4   18 244 -313  4
4112500 2385500  1  4 10   2.3  946 119  2.3 7  4.1  87    6   64 267 -314  4
4112500 2385500  1  4 11   2.9  946 120  0.8 7  4.2  85    1   87 288 -317  4
4112500 2385500  1  4 12   3.6  945 109  1.4 7  4.2  82    0   84 290 -321  4
4112500 2385500  1  4 13   4.1  944 168  1.5 7  4.2  78    3  118 293 -324  4
4112500 2385500  1  4 14   3.8  944 197  0.8 6  4.3  79   12  133 288 -328  4
4112500 2385500  1  4 15   3.4  944 221  1.7 7  4.3  81    0   71 288 -331  4
4112500 2385500  1  4 16   4.0  945 235  1.8 8  4.3  80    1   44 304 -333  4
4112500 2385500  1  4 17   5.3  945 252  3.3 8  4.2  73    0    4 314 -333  4
4112500 2385500  1  4 18   5.4  946 212  2.6 8  4.4  74    0    0 317 -333  4
4112500 2385500  1  4 19   5.6  947 221  3.3 8  5.0  83    0    0 318 -333  4
4112500 2385500  1  4 20   6.2  948 241  4.9 8  5.2  84    0    0 319 -331  4
4112500 2385500  1  4 21   6.6  948 239  4.2 8  5.1  80    0    0 320 -330  4
4112500 2385500  1  4 22   6.7  949 239  4.2 7  4.9  76    0    0 314 -330  4
4112500 2385500  1  4 23   6.7  950 240  3.3 7  4.7  73    0    0 305 -328  4
4112500 2385500  1  4 24   6.8  950 220  2.8 8  4.5  69    0    0 311 -328  4
4112500 2385500  1  5  1   6.4  950 217  1.7 6  4.3  67    0    0 302 -328  4
4112500 2385500  1  5  2   5.8  949 204  1.7 2  4.1  66    0    0 262 -324  4
4112500 2385500  1  5  3   5.2  949 185  1.6 1  4.0  66    0    0 234 -321  4
4112500 2385500  1  5  4   3.9  949 170  1.5 2  3.9  70    0    0 235 -319  4
4112500 2385500  1  5  5   3.0  949 148  2.2 1  3.9  76    0    0 235 -319  4
4112500 2385500  1  5  6   2.6  949 161  1.5 2  3.9  79    0    0 237 -319  4
4112500 2385500  1  5  7   2.4  948 151  2.3 4  3.9  80    0    0 251 -319  4
4112500 2385500  1  5  8   3.1  947 136  2.9 7  3.9  78    0    0 273 -322  4
4112500 2385500  1  5  9   3.5  946 138  3.2 7  3.8  75    1   15 287 -324  4
4112500 2385500  1  5 10   3.7  945 131  3.3 7  3.9  73    4   58 289 -326  4
4112500 2385500  1  5 11   4.5  944 120  2.7 7  3.9  71   10  105 292 -329  4
4112500 2385500  1  5 12   5.3  944 118  1.7 6  3.9  68   13  140 288 -333  4
4112500 2385500  1  5 13   5.5  943 143  1.6 7  4.0  67    1  102 287 -335  4
4112500 2385500  1  5 14   5.3  943 116  1.5 7  4.0  66    0   73 292 -337  4
4112500 2385500  1  5 15   5.9  942 119  1.4 7  4.0  66    0   72 295 -339  4
4112500 2385500  1  5 16   5.6  941 109  2.3 8  4.1  67    0   40 309 -341  4
4112500 2385500  1  5 17   5.9  940 228  1.5 7  4.2  68    0    7 311 -341  4
4112500 2385500  1  5 18   5.7  940 250  1.5 7  4.3  70    0    0 302 -342  4
4112500 2385500  1  5 19   5.8  941 140  2.2 8  4.7  76    0    0 317 -343  4
4112500 2385500  1  5 20   6.8  940 151  3.6 8  4.6  73    0    0 331 -343  4
4112500 2385500  1  5 21   7.3  939 151  2.9 8  4.1  61    0    0 331 -343  4
4112500 2385500  1  5 22   7.7  939 212  0.6 8  3.8  55    0    0 333 -342  4
4112500 2385500  1  5 23   5.8  939 169  1.3 8  4.2  64    0    0 331 -341  4
4112500 2385500  1  5 24   6.1  939  82  1.3 8  4.6  74    0    0 329 -340  4
4112500 2385500  1  6  1   5.4  939 185  0.9 8  4.6  75    0    0 327 -340  4
4112500 2385500  1  6  2   5.1  939 239  1.6 8  4.7  80    0    0 326 -340  4
4112500 2385500  1  6  3   5.0  940 120  0.9 8  4.9  83    0    0 326 -341  4
4112500 2385500  1  6  4   5.8  940 166  1.8 8  5.0  82    0    0 326 -344  4
4112500 2385500  1  6  5   6.4  940 158  1.0 8  4.9  78    0    0 327 -345  4
4112500 2385500  1  6  6   6.2  940 229  1.7 8  4.9  76    0    0 326 -344  4
4112500 2385500  1  6  7   6.8  941 159  1.6 8  5.1  79    0    0 327 -346  4
4112500 2385500  1  6  8   6.4  941 175  1.1 7  5.4  83    0    0 322 -347  4
4112500 2385500  1  6  9   6.5  941 175  2.6 7  5.5  85   11    5 315 -348  4
4112500 2385500  1  6 10   8.9  942 228  4.3 7  6.0  85    0   36 319 -348  4
4112500 2385500  1  6 11   9.5  943 217  2.5 8  6.5  83    0   41 327 -350  4
4112500 2385500  1  6 12   9.2  944 218  3.1 8  6.4  81    0   55 331 -351  4
4112500 2385500  1  6 13   8.7  945  11  5.5 8  6.6  86    0   49 329 -350  4
4112500 2385500  1  6 14   7.1  944   6  4.5 8  6.7  94    0   38 325 -348  4
4112500 2385500  1  6 15   6.4  945 254  3.0 7  6.5  98    0   33 315 -348  4
4112500 2385500  1  6 16   6.0  946 262  2.3 8  6.2  98    0   26 313 -347  4
4112500 2385500  1  6 17   5.8  948  92  1.3 8  6.0  97    0    2 316 -345  4
4112500 2385500  1  6 18   5.6  948 182  1.3 8  6.0  99    0    0 315 -342  4
4112500 2385500  1  6 19   5.5  948 310  1.2 7  5.8  97    0    0 310 -341  4
4112500 2385500  1  6 20   5.0  948 302  2.0 8  5.6  95    0    0 309 -339  4
4112500 2385500  1  6 21   4.4  949 299  1.9 8  5.4  96    0    0 313 -337  4
4112500 2385500  1  6 22   4.2  949  17  0.8 8  5.3  96    0    0 312 -336  4
4112500 2385500  1  6 23   3.9  949 321  1.7 8  5.2  96    0    0 313 -335  4
4112500 2385500  1  6 24   3.7  949 360  2.0 7  5.2  97    0    0 307 -334  4
4112500 2385500  1  7  1   3.4  950 311  1.8 7  5.1  97    0    0 300 -333  4
4112500 2385500  1  7  2   3.0  950 253  1.2 7  4.9  96    0    0 300 -332  4
4112500 2385500  1  7  3   2.9  950 291  1.8 6  4.8  97    0    0 295 -331  4
4112500 2385500  1  7  4   1.7  951 295  1.7 8  4.7  98    0    0 298 -328  4
4112500 2385500  1  7  5   0.9  951 269  1.0 5  4.4  98    0    0 289 -326  4
4112500 2385500  1  7  6   0.7  951 249  0.9 7  4.2  98    0    0 279 -321  4
4112500 2385500  1  7  7   0.7  951  71  0.8 8  4.2  98    0    0 298 -316  4
4112500 2385500  1  7  8   0.4  952   1  0.3 7  4.1  98    0    0 297 -315  4
4112500 2385500  1  7  9   0.5  952  11  0.3 7  4.1  98   13   19 291 -315  4
4112500 2385500  1  7 10   0.5  952   1  0.2 8  4.1  98   26   68 298 -315  4
4112500 2385500  1  7 11   0.8  953 342  0.2 5  4.1  97    0   75 286 -315  4
4112500 2385500  1  7 12   0.8  953 202  0.2 7  4.2  99    0   45 280 -315  4
4112500 2385500  1  7 13   0.8  953  96  0.9 8  4.2  98    0   73 299 -315  4
4112500 2385500  1  7 14   1.0  952  64  0.9 5  4.2  97    2  103 286 -315  4
4112500 2385500  1  7 15   0.7  952  88  0.9 7  4.2  98    0   51 281 -315  4
4112500 2385500  1  7 16   0.5  952 352  0.2 8  4.2  99    0   35 299 -315  4
4112500 2385500  1  7 17   0.4  952  55  0.9 6  4.1  98    0    3 292 -315  4
4112500 2385500  1  7 18   0.4  952 355  0.2 8  4.0  96    0    0 292 -315  4
4112500 2385500  1  7 19   0.3  952 352  0.1 7  4.0  97    0    0 297 -315  4
4112500 2385500  1  7 20   0.5  952 360  0.2 7  4.0  97    0    0 289 -315  4
4112500 2385500  1  7 21   0.5  953 359  0.2 8  4.1  97    0    0 294 -315  4
4112500 2385500  1  7 22   0.5  953   0  0.3 7  4.1  97    0    0 293 -315  4
4112500 2385500  1  7 23   0.5  952   4  0.2 7  4.0  97    0    0 287 -315  4
4112500 2385500  1  7 24   0.5  952 360  0.2 7  4.0  96    0    0 286 -315  4
4112500 2385500  1  8  1   0.6  952   1  0.1 7  4.1  97    0    0 286 -315  4
4112500 2385500  1  8  2   0.4  952 359  0.1 7  4.1  98    0    0 286 -315  4
4112500 2385500  1  8  3   0.4  951   1  0.1 6  4.0  97    0    0 280 -315  4
4112500 2385500  1  8  4   0.4  951 359  0.0 8  4.0  97    0    0 286 -315  4
4112500 2385500  1  8  5   0.4  951   1  0.1 8  4.0  97    0    0 300 -315  4
4112500 2385500  1  8  6   0.5  951 357  0.1 8  4.1  97    0    0 301 -315  4
4112500 2385500  1  8  7   0.5  951 357  0.0 7  4.1  97    0    0 295 -315  4
4112500 2385500  1  8  8   0.5  951 359  0.0 7  4.0  96    0    0 290 -315  4
4112500 2385500  1  8  9   0.6  951 359  0.0 7  4.1  97    1   13 292 -315  4
4112500 2385500  1  8 10   0.6  952 359  0.0 7  4.2  99    0   41 294 -315  4
4112500 2385500  1  8 11   0.6  951 359  0.0 8  4.2  99    0   69 300 -315  4
4112500 2385500  1  8 12   0.8  951 360  0.0 8  4.2  98    0   69 306 -315  4
4112500 2385500  1  8 13   0.8  951 300  0.8 8  4.2  97    0   67 306 -315  4
4112500 2385500  1  8 14   1.0  951 311  1.0 7  4.2  97    1  100 299 -315  4
